0,0.4,0.48989794855663565
1,1.0,1.2649110640673518
2,0.4,0.48989794855663565
3,0.4,0.48989794855663565
4,1.0,0.8944271909999159
5,1.4,1.019803902718557
6,0.8,0.7483314773547883
7,0.2,0.4
8,0.6,0.48989794855663565
9,0.4,0.48989794855663565
10,1.2,1.1661903789690602
11,0.4,0.48989794855663565
12,0.6,0.48989794855663565
13,0.6,0.7999999999999999
14,0.8,0.9797958971132713
15,0.8,1.1661903789690602
16,0.4,0.48989794855663565
17,0.8,1.1661903789690604
18,0.2,0.4000000000000001
19,0.6,0.7999999999999999
20,0.8,0.7483314773547883
21,0.4,0.48989794855663565
22,0.2,0.4000000000000001
23,0.0,0.0
24,0.8,0.7483314773547883
25,0.6,0.48989794855663565
26,0.6,0.48989794855663565
27,0.8,0.9797958971132713
28,0.6,0.7999999999999999
29,0.2,0.4
30,1.0,0.8944271909999159
31,0.6,0.48989794855663565
32,0.8,1.1661903789690602
33,1.2,0.9797958971132713
34,0.6,0.7999999999999999
35,0.2,0.4000000000000001
36,0.2,0.4000000000000001
37,0.6,0.7999999999999999
38,1.2,1.1661903789690602
39,0.0,0.0
40,0.0,0.0
41,0.2,0.4
42,0.0,0.0
43,1.6,1.2000000000000002
44,0.2,0.4000000000000001
45,0.2,0.4000000000000001
46,0.8,0.7483314773547883
47,0.6,0.7999999999999999
48,0.8,0.7483314773547883
49,1.6,1.2
50,1.6,1.3564659966250536
51,0.2,0.4
52,0.6,0.7999999999999999
53,0.8,0.7483314773547883
54,1.0,0.6324555320336759
55,1.2,0.7483314773547883
56,0.0,0.0
57,0.8,0.7483314773547883
58,0.2,0.4
59,1.6,0.8
60,0.8,0.7483314773547883
61,0.0,0.0
62,0.0,0.0
63,1.0,1.5491933384829668
64,0.4,0.48989794855663565
65,0.0,0.0
66,0.8,1.1661903789690602
67,0.4,0.48989794855663565
68,0.6,0.7999999999999999
69,0.4,0.8
70,0.2,0.4
71,0.6,0.48989794855663565
72,0.6,0.48989794855663565
73,0.4,0.48989794855663565
74,0.8,0.7483314773547883
75,0.4,0.48989794855663565
76,0.2,0.4000000000000001
77,0.0,0.0
78,0.6,0.48989794855663565
79,0.0,0.0
80,0.6,0.8
81,0.2,0.4000000000000001
82,0.0,0.0
83,0.2,0.4000000000000001
84,0.2,0.4000000000000001
85,0.2,0.4000000000000001
86,0.0,0.0
87,0.2,0.4000000000000001
88,0.8,0.9797958971132713
89,0.2,0.4
90,0.2,0.4000000000000001
91,0.8,1.1661903789690602
92,0.4,0.48989794855663565
93,0.2,0.4
94,0.8,1.1661903789690602
95,0.6,0.8
96,0.6,0.8
97,0.2,0.4000000000000001
98,0.2,0.4000000000000001
99,0.2,0.4000000000000001
100,0.6,0.48989794855663565
101,0.2,0.4000000000000001
102,0.6,0.7999999999999999
103,0.4,0.8
104,1.0,0.6324555320336759
105,0.0,0.0
106,0.2,0.4
107,0.0,0.0
108,0.4,0.48989794855663565
109,0.4,0.8
110,0.0,0.0
111,0.6,0.7999999999999999
112,0.4,0.48989794855663565
113,0.6,0.7999999999999999
114,0.6,0.48989794855663565
115,0.2,0.4000000000000001
116,0.0,0.0
117,0.6,0.48989794855663565
118,0.6,0.7999999999999999
119,0.6,0.7999999999999999
120,0.0,0.0
121,0.4,0.48989794855663565
122,0.4,0.48989794855663565
123,0.4,0.48989794855663565
124,0.2,0.4000000000000001
125,0.8,1.1661903789690602
126,0.2,0.4000000000000001
127,0.8,0.7483314773547883
128,0.2,0.4
129,0.4,0.8
130,0.4,0.48989794855663565
131,0.6,0.48989794855663565
132,0.2,0.4000000000000001
133,0.8,1.1661903789690602
134,0.6,0.7999999999999999
135,0.2,0.4000000000000001
136,0.2,0.4000000000000001
137,0.0,0.0
138,0.4,0.48989794855663565
139,0.0,0.0
140,0.2,0.4
141,0.6,0.7999999999999999
142,0.4,0.48989794855663565
143,0.8,0.7483314773547883
144,0.2,0.4000000000000001
145,0.0,0.0
146,0.4,0.48989794855663565
147,0.4,0.8
148,0.6,0.48989794855663565
149,0.0,0.0
150,1.0,1.2649110640673518
151,0.6,0.7999999999999999
152,0.6,0.7999999999999999
153,0.8,0.7483314773547883
154,0.6,0.48989794855663565
155,0.2,0.4000000000000001
156,0.0,0.0
157,0.4,0.8
158,0.2,0.4000000000000001
159,0.6,0.48989794855663565
160,0.0,0.0
161,0.0,0.0
162,0.8,0.7483314773547883
163,0.6,0.48989794855663565
164,0.4,0.48989794855663565
165,0.2,0.4
166,0.4,0.8
167,0.4,0.48989794855663565
168,0.8,0.4000000000000001
169,1.0,0.8944271909999159
170,0.4,0.48989794855663565
171,0.6,0.7999999999999999
172,1.0,1.2649110640673518
173,0.0,0.0
174,0.6,0.8
175,0.6,0.48989794855663565
176,0.0,0.0
177,0.4,0.8000000000000002
178,0.2,0.4000000000000001
179,0.6,0.7999999999999999
180,0.6,0.8
181,0.2,0.4
182,0.4,0.8000000000000002
183,0.2,0.4000000000000001
184,0.2,0.4
185,0.0,0.0
186,0.6,0.8
187,0.6,0.7999999999999999
188,0.2,0.4000000000000001
189,0.6,1.2
190,0.0,0.0
191,0.2,0.4000000000000001
